453,7.7,3087,A Beautiful Mind,en,False,"{""Drama"", ""Romance""}",135,11.93646
27130,6.7,54,I Walked with a Zombie,en,False,"{""Drama"", ""Horror""}",69,3.511113
24348,7.4,37,Powaqqatsi,en,False,"{""Documentary"", ""Drama"", ""Music""}",99,2.726061
60672,6.0,166,Crimson Rivers II: Angels of the Apocalypse,fr,False,"{""Action"", ""Thriller"", ""Crime""}",97,9.261826
39514,6.6,2858,RED,en,False,"{""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Thriller""}",111,12.595165
22826,6.8,126,The Monster,it,False,"{""Comedy""}",112,4.700084
9398,6.1,1363,Zoolander,en,False,"{""Comedy""}",89,10.40782
1418,6.9,46,Take My Eyes,es,False,"{""Drama""}",109,5.557675
22536,7.0,198,Thirst,ko,False,"{""Drama"", ""Horror"", ""Thriller""}",133,5.213648
62422,3.8,3,Year of the Horse,en,False,"{""Documentary"", ""Music""}",106,0.405805
10783,4.9,53,Lucky Numbers,en,False,"{""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Romance"", ""Thriller""}",105,3.385585
11876,6.7,25,The Horseman on the Roof,en,False,"{""War"", ""Adventure"", ""Drama"", ""Romance""}",135,1.690768
41852,5.6,14,A Family Thing,en,False,"{""Comedy"", ""Drama""}",109,6.207993
11510,4.5,44,Repossessed,en,False,"{""Comedy"", ""Horror""}",80,11.966566
9285,5.9,550,Road Trip,en,False,"{""Comedy"", ""Adventure""}",93,8.00158
37137,6.6,556,The Naked Gun 2½: The Smell of Fear,en,False,"{""Comedy"", ""Crime""}",85,9.794569
29794,4.2,41,Howling II: Stirba - Werewolf Bitch,en,False,"{""Thriller"", ""Horror""}",91,4.037458
41630,6.1,1367,No Strings Attached,en,False,"{""Comedy"", ""Romance""}",107,8.88057
105,8.0,6239,Back to the Future,en,False,"{""Adventure"", ""Comedy"", ""Science Fiction"", ""Family""}",116,25.778509
167,7.1,710,K-PAX,en,False,"{""Drama"", ""Science Fiction""}",120,12.400152
12096,5.6,570,The Pink Panther,en,False,"{""Action"", ""Comedy"", ""Crime"", ""Mystery"", ""Family""}",93,10.520501
30500,5.1,13,To Gillian on Her 37th Birthday,en,False,"{""Drama"", ""Romance""}",93,3.263681
26933,7.4,18,Wild Reeds,fr,False,"{""Drama"", ""Romance""}",115,2.115268
41225,5.5,24,Spirits of the Dead,fr,False,"{""Drama"", ""Mystery"", ""Horror""}",121,1.794298
10771,5.3,494,The Tuxedo,en,False,"{""Thriller"", ""Action"", ""Comedy"", ""Science Fiction""}",98,6.023213
15037,6.1,122,Cant Hardly Wait,en,False,"{""Comedy"", ""Drama"", ""Romance""}",100,6.426937
10764,6.1,3015,Quantum of Solace,en,False,"{""Adventure"", ""Action"", ""Thriller"", ""Crime""}",106,13.67812
31417,7.5,130,Eyes Without a Face,fr,False,"{""Drama"", ""Horror"", ""Thriller""}",90,9.935891
10014,5.7,367,A Nightmare on Elm Street Part 2: Freddys Revenge,en,False,"{""Horror""}",87,8.668146
9344,6.8,280,Kids,en,False,"{""Drama"", ""Crime""}",91,4.877872
11780,6.5,151,Rob Roy,en,False,"{""Adventure""}",139,10.193549
10729,6.3,75,Quick Change,en,False,"{""Comedy"", ""Crime""}",89,4.122959
8392,8.0,1730,My Neighbor Totoro,ja,False,"{""Fantasy"", ""Animation"", ""Family""}",86,13.507299
10910,6.5,17,Moulin Rouge,en,False,"{""Drama"", ""Music""}",119,1.437803
222935,7.6,3868,The Fault in Our Stars,en,False,"{""Romance"", ""Drama""}",125,16.274653
39312,7.3,117,Restrepo,en,False,"{""Documentary"", ""War""}",93,4.577881
13183,7.0,2892,Watchmen,en,False,"{""Action"", ""Mystery"", ""Science Fiction""}",163,16.551503
12230,6.8,1643,One Hundred and One Dalmatians,en,False,"{""Adventure"", ""Animation"", ""Comedy"", ""Family""}",79,15.727519
201,6.1,488,Star Trek: Nemesis,en,False,"{""Science Fiction"", ""Action"", ""Adventure"", ""Thriller""}",117,11.367801
17182,5.8,65,Eye for an Eye,en,False,"{""Drama"", ""Thriller""}",101,4.733526
502,7.6,83,Fail-Safe,en,False,"{""Drama"", ""History"", ""Thriller""}",112,4.225974
396,7.8,199,Whos Afraid of Virginia Woolf?,en,False,"{""Drama""}",131,5.564294
27103,7.2,28,My Life in Pink,fr,False,"{""Drama"", ""Comedy""}",88,3.237812
1370,5.7,703,Rambo III,en,False,"{""Action"", ""Adventure"", ""Thriller"", ""War""}",102,11.624866
11560,6.1,187,High Crimes,en,False,"{""Drama"", ""Mystery"", ""Thriller"", ""Crime""}",115,8.371005
1726,7.4,8951,Iron Man,en,False,"{""Action"", ""Science Fiction"", ""Adventure""}",126,22.073099
10495,5.5,311,"The Karate Kid, Part III",en,False,"{""Family"", ""Adventure""}",112,6.441664
10029,6.2,182,Very Bad Things,en,False,"{""Comedy"", ""Crime"", ""Thriller""}",100,10.432293
9283,6.6,103,Beautiful Girls,en,False,"{""Comedy"", ""Drama"", ""Romance""}",112,4.670562
11343,6.2,124,Salems Lot,en,False,"{""Mystery"", ""Horror"", ""Thriller""}",184,9.582814
12657,4.7,109,Soul Plane,en,False,"{""Romance"", ""Comedy""}",86,8.604389
11167,7.6,148,Peeping Tom,en,False,"{""Horror"", ""Thriller""}",101,7.229587
49521,6.5,6462,Man of Steel,en,False,"{""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""}",143,18.538834
99040,6.5,2,The Confessional,fr,False,"{""Thriller"", ""Drama"", ""Mystery""}",100,0.120789
10439,6.5,491,Hocus Pocus,en,False,"{""Comedy"", ""Family"", ""Fantasy""}",96,10.390708
2320,5.8,261,Executive Decision,en,False,"{""Action"", ""Adventure"", ""Drama"", ""Thriller""}",133,13.106291
1985,6.9,428,The Constant Gardener,en,False,"{""Drama"", ""Mystery"", ""Thriller""}",129,11.556484
25500,5.3,9,Red Lights,en,False,"{""Thriller"", ""Mystery"", ""Crime""}",105,1.24105
10133,6.7,196,Cypher,en,False,"{""Thriller"", ""Science Fiction"", ""Mystery""}",95,7.348974
27117,7.3,18,Sherlock Holmes and the Voice of Terror,en,False,"{""Drama"", ""Mystery"", ""Thriller""}",65,2.134728
1901,5.9,198,In Good Company,en,False,"{""Comedy"", ""Drama"", ""Romance""}",109,7.684185
43379,7.0,26,Miracle in Milan,it,False,"{""Drama"", ""Fantasy"", ""Comedy""}",100,1.607246
56214,7.0,2,Margaret Cho: Assassin,en,False,"{""Comedy""}",90,0.074589
51321,5.7,9,Permanent Record,en,False,"{""Drama""}",91,1.194377
32076,6.2,39,The Believers,en,False,"{""Crime"", ""Drama"", ""Horror"", ""Mystery"", ""Thriller""}",114,3.321608
37921,6.5,25,In Harms Way,en,False,"{""War"", ""Drama""}",165,2.29139
9824,5.7,255,Mystery Men,en,False,"{""Adventure"", ""Fantasy"", ""Action"", ""Comedy"", ""Science Fiction""}",121,10.466306
42314,6.9,33,Looking for Richard,en,False,"{""Documentary""}",112,2.653817
11141,5.6,104,Laws of Attraction,en,False,"{""Action"", ""Comedy"", ""Romance"", ""Thriller""}",90,5.739139
13560,6.2,39,Max,en,False,"{""War"", ""Drama""}",106,5.740474
10054,5.5,893,Spy Kids,en,False,"{""Action"", ""Comedy"", ""Family"", ""Adventure""}",88,9.576745
18305,7.0,48,A Better Tomorrow II,cn,False,"{""Action"", ""Crime"", ""Thriller""}",105,4.536307
40807,7.0,1287,50/50,en,False,"{""Comedy"", ""Drama""}",100,11.869481
14433,7.4,137,Zulu,en,False,"{""Action"", ""Drama"", ""History"", ""War""}",138,11.604242
26261,5.0,36,Cops & Robbersons,en,False,"{""Action"", ""Comedy"", ""Family""}",93,7.042878
18203,6.8,45,Big Night,en,False,"{""Drama""}",107,2.702973
4961,5.7,255,Mimic,en,False,"{""Fantasy"", ""Horror"", ""Thriller""}",105,9.128905
12614,6.9,89,Victor/Victoria,en,False,"{""Comedy"", ""Music"", ""Romance""}",132,5.378996
51763,6.4,14,The Long Walk Home,en,False,"{""Drama"", ""History""}",97,4.636786
9289,7.3,237,The Longest Day,en,False,"{""Action"", ""Drama"", ""History"", ""War""}",178,10.770928
14621,6.7,76,Lean On Me,en,False,"{""Drama""}",108,3.435402
4169,6.5,174,Breach,en,False,"{""Drama"", ""Thriller"", ""Crime"", ""History""}",110,6.885359
68927,5.0,11,Born to Be Wild,en,False,"{""Drama"", ""Family""}",100,1.315948
11522,6.6,313,Pretty in Pink,en,False,"{""Comedy""}",96,8.568378
12766,6.9,37,Vera Cruz,en,False,"{""Action"", ""Western"", ""Romance""}",94,2.320058
299,6.6,79,Oceans Eleven,en,False,"{""Thriller"", ""Music"", ""Comedy"", ""Crime""}",127,7.29506
10061,5.6,381,Escape from L.A.,en,False,"{""Action"", ""Adventure"", ""Science Fiction"", ""Thriller""}",97,12.229381
24418,5.5,354,Cirque du Freak: The Vampires Assistant,en,False,"{""Adventure"", ""Fantasy"", ""Action"", ""Thriller""}",109,10.829432
7340,7.0,977,Carrie,en,False,"{""Horror"", ""Thriller""}",98,9.277692
829,7.9,939,Chinatown,en,False,"{""Crime"", ""Drama"", ""Mystery"", ""Thriller""}",130,12.29227
9039,5.8,140,Trapped,en,False,"{""Action"", ""Crime"", ""Drama"", ""Thriller""}",106,5.781667
26517,7.0,50,Martin,en,False,"{""Horror""}",95,3.965407
10961,6.6,105,Behind the Mask: The Rise of Leslie Vernon,en,False,"{""Comedy"", ""Horror"", ""Thriller""}",92,5.241144
11832,7.0,81,Babettes Feast,da,False,"{""Comedy"", ""Drama""}",102,10.139954
11397,5.5,444,Not Another Teen Movie,en,False,"{""Comedy""}",89,9.101896
14462,6.2,401,The Manchurian Candidate,en,False,"{""Drama"", ""Thriller"", ""Mystery""}",129,10.796939
12078,6.8,7,Larks on a String,cs,False,"{""Drama""}",94,0.000431
92182,5.2,125,Silent House,en,False,"{""Horror"", ""Mystery""}",85,10.239941
227348,5.2,455,Paranormal Activity: The Marked Ones,en,False,"{""Horror"", ""Thriller""}",84,8.898523
3170,6.8,1450,Bambi,en,False,"{""Animation"", ""Drama"", ""Family""}",70,13.698132
193893,6.4,1234,Lets Be Cops,en,False,"{""Comedy""}",104,15.962793
20758,6.6,43,Father of the Bride,en,False,"{""Comedy"", ""Drama"", ""Family"", ""Romance""}",92,2.469167
15379,5.2,107,Missing in Action,en,False,"{""Action"", ""Adventure"", ""Thriller"", ""War""}",101,6.241185
15660,6.6,55,Mommie Dearest,en,False,"{""Drama""}",129,2.878266
10618,7.1,54,Once Upon a Time in China II,cn,False,"{""Action"", ""Comedy""}",113,3.606688
29376,7.1,46,The Band Wagon,en,False,"{""Comedy"", ""Music""}",112,3.573935
24073,5.3,16,Opportunity Knocks,en,False,"{""Comedy""}",103,1.200053
13051,5.2,625,Max Payne,en,False,"{""Action""}",100,10.08043
640,7.7,3917,Catch Me If You Can,en,False,"{""Drama"", ""Crime""}",141,19.833077
152,6.2,541,Star Trek: The Motion Picture,en,False,"{""Science Fiction"", ""Adventure"", ""Mystery""}",132,8.277765
13428,6.4,48,Two Hands,en,False,"{""Comedy"", ""Crime"", ""Thriller""}",103,9.289588
22213,4.6,26,Boiling Point,en,False,"{""Drama"", ""Action"", ""Adventure"", ""Crime"", ""Thriller""}",92,2.124785
11879,6.8,149,Near Dark,en,False,"{""Drama"", ""Horror"", ""Thriller""}",95,7.906537
20533,4.5,427,Jonah Hex,en,False,"{""Action"", ""Western"", ""Drama"", ""Fantasy"", ""Thriller""}",80,9.482806
80,7.6,734,Before Sunset,en,False,"{""Drama"", ""Romance""}",80,7.048957
4639,6.3,26,Best Seller,en,False,"{""Action"", ""Crime"", ""Drama"", ""Thriller""}",95,2.173823
12901,7.3,23,No End in Sight,en,False,"{""Documentary""}",102,1.987795
11630,5.2,122,Three Men and a Little Lady,en,False,"{""Comedy"", ""Family""}",104,5.062112
1494,6.6,206,Curse of the Golden Flower,zh,False,"{""Action"", ""Drama"", ""Fantasy""}",114,6.238036
3131,7.1,1964,Gangs of New York,en,False,"{""Drama"", ""History"", ""Crime""}",167,14.922399
44363,5.9,586,Frozen,en,False,"{""Thriller""}",93,10.245682
400,6.7,87,Things to Do in Denver When Youre Dead,en,False,"{""Drama"", ""Crime""}",116,4.486179
13132,5.9,30,All the Real Girls,en,False,"{""Drama"", ""Romance""}",108,5.289742
11918,4.9,394,Superhero Movie,en,False,"{""Action"", ""Comedy"", ""Science Fiction""}",85,7.876483
19959,5.9,1219,Surrogates,en,False,"{""Action"", ""Science Fiction"", ""Thriller""}",89,16.211937
4561,5.7,40,The Story of O,fr,False,"{""Drama""}",97,5.100454
1587,7.5,943,Whats Eating Gilbert Grape,en,False,"{""Romance"", ""Drama""}",118,10.3919
7220,6.1,786,The Punisher,en,False,"{""Action"", ""Crime"", ""Drama""}",124,18.250919
39113,6.7,10,Bikini Beach,en,False,"{""Comedy"", ""Music"", ""Romance""}",99,0.706082
8068,6.8,898,Desperado,en,False,"{""Thriller"", ""Action"", ""Crime""}",104,6.950458
9654,6.6,1949,The Italian Job,en,False,"{""Action"", ""Crime""}",110,13.995044
63311,7.4,797,The Skin I Live In,es,False,"{""Drama"", ""Horror"", ""Mystery"", ""Thriller""}",117,9.782542
1273,6.0,349,TMNT,en,False,"{""Adventure"", ""Animation"", ""Comedy"", ""Family""}",90,11.358363
18168,5.4,37,About Adam,en,False,"{""Comedy"", ""Romance""}",105,2.100499
40206,6.2,17,The Inspector General,en,False,"{""Comedy"", ""Music"", ""Romance""}",101,0.896505
2625,5.9,35,Mr. Jones,en,False,"{""Drama"", ""Romance""}",114,6.579753
2212,6.2,104,Nightwatch,en,False,"{""Action"", ""Drama"", ""Horror"", ""Mystery"", ""Thriller""}",102,6.122067
117691,7.0,83,Gangs of Wasseypur,hi,False,"{""Action"", ""Thriller"", ""Crime""}",320,9.777219
6957,6.2,2020,The 40 Year Old Virgin,en,False,"{""Comedy"", ""Romance""}",116,11.519662
77866,6.1,777,Contraband,en,False,"{""Thriller"", ""Action"", ""Drama"", ""Crime""}",109,10.595067
23111,6.3,52,Moscow on the Hudson,en,False,"{""Comedy"", ""Drama"", ""Romance""}",115,4.021828
15742,6.3,61,Taxidermia,hu,False,"{""Drama"", ""Horror"", ""Comedy""}",91,5.141933
38143,7.2,27,The Story of Qiu Ju,zh,False,"{""Comedy"", ""Drama""}",100,2.063614
47947,5.2,13,Young Doctors in Love,en,False,"{""Comedy""}",96,1.768854
27578,6.0,2977,The Expendables,en,False,"{""Thriller"", ""Adventure"", ""Action""}",103,14.75562
221917,8.0,2,The Run of the Country,en,False,"{""Drama"", ""Romance""}",0,0.117662
47889,5.6,10,Ruby in Paradise,en,False,"{""Drama"", ""Romance""}",114,0.941994
37169,4.9,528,The Human Centipede (First Sequence),en,False,"{""Horror""}",92,12.84585
36568,6.0,83,Paulie,en,False,"{""Comedy"", ""Family""}",91,3.913118
13509,6.8,146,The Monster Squad,en,False,"{""Horror"", ""Comedy"", ""Action"", ""Fantasy"", ""Science Fiction""}",82,7.075534
8587,8.0,5520,The Lion King,en,False,"{""Family"", ""Animation"", ""Drama""}",89,21.605761
6279,5.9,384,Sister Act 2: Back in the Habit,en,False,"{""Music"", ""Comedy""}",107,12.986842
13321,7.3,112,Lifeboat,en,False,"{""Drama"", ""War""}",96,7.773354
8461,6.3,562,Funny Games,en,False,"{""Horror"", ""Thriller"", ""Crime""}",112,6.841586
46798,7.6,9,The City,en,False,"{""Drama""}",88,0.467303
16250,6.2,25,Love Comes Softly,en,False,"{""Drama"", ""Romance"", ""TV Movie"", ""Western""}",88,1.807464
20678,4.9,42,Blankman,en,False,"{""Action"", ""Adventure"", ""Comedy""}",96,2.057471
12502,6.9,84,Silkwood,en,False,"{""Drama"", ""Thriller""}",131,4.873957
8764,7.0,241,Top Secret!,en,False,"{""Comedy""}",90,5.971241
15992,4.6,45,Abandon,en,False,"{""Drama"", ""Mystery"", ""Thriller""}",99,3.485213
13398,7.7,178,Tokyo Godfathers,ja,False,"{""Animation"", ""Drama""}",92,6.288949
10720,6.1,202,Down with Love,en,False,"{""Action"", ""Comedy"", ""Romance"", ""Thriller""}",101,9.392508
62177,6.7,4760,Brave,en,False,"{""Animation"", ""Adventure"", ""Comedy"", ""Family"", ""Action"", ""Fantasy""}",93,15.876341
11479,6.0,145,"Little Indian, Big City",fr,False,"{""Adventure"", ""Drama"", ""Comedy"", ""Family""}",90,4.728163
30618,5.9,111,Bunraku,en,False,"{""Thriller"", ""Action"", ""Drama""}",118,6.475676
15723,6.8,91,The Big Kahuna,en,False,"{""Comedy"", ""Drama""}",90,4.896026
10521,5.9,884,Bride Wars,en,False,"{""Comedy""}",89,8.33501
12122,5.6,165,Village of the Damned,en,False,"{""Thriller"", ""Horror"", ""Science Fiction""}",99,6.529879
46738,7.9,496,Incendies,fr,False,"{""Drama"", ""War"", ""Mystery""}",130,8.596012
11103,5.8,39,Head Above Water,en,False,"{""Comedy"", ""Thriller""}",92,2.357791
84404,7.2,63,Bully,en,False,"{""Drama"", ""Documentary""}",92,2.599768
23830,6.1,243,Last Night,en,False,"{""Drama"", ""Romance""}",90,15.280219
39177,6.2,10,Artemisia,fr,False,"{""Drama"", ""History""}",98,0.989115
632,7.6,143,Stalag 17,en,False,"{""Comedy"", ""Drama"", ""War""}",120,9.47371
7512,6.3,681,Idiocracy,en,False,"{""Adventure"", ""Comedy"", ""Science Fiction""}",84,12.130803
22387,6.7,24,Random Harvest,en,False,"{""Drama"", ""Romance""}",126,5.148718
10236,7.1,87,The Way We Were,en,False,"{""Drama"", ""Romance""}",118,13.377996
9381,5.4,687,Babylon A.D.,en,False,"{""Action"", ""Adventure"", ""Science Fiction"", ""Thriller""}",101,9.273808
22112,6.7,32,Criss Cross,en,False,"{""Crime"", ""Drama""}",88,5.693534
65015,4.9,15,Sweetie,en,False,"{""Drama"", ""Comedy""}",97,0.880755
1407,7.3,433,La Vie en Rose,fr,False,"{""Romance"", ""Music"", ""Drama""}",140,11.710507
28858,6.0,1,Brothers at War,en,False,"{""Documentary"", ""History""}",110,0.460785
11342,5.8,98,Warlock,en,False,"{""Adventure"", ""Comedy"", ""Fantasy"", ""Horror""}",103,11.906872
16184,7.3,47,The Happiness of the Katakuris,ja,False,"{""Horror"", ""Comedy"", ""Drama""}",113,1.870143
82,5.7,494,Miami Vice,en,False,"{""Action"", ""Adventure"", ""Crime"", ""Thriller""}",134,11.72545
17127,5.6,75,The Object of My Affection,en,False,"{""Comedy"", ""Drama"", ""Romance""}",111,6.715856
1420,7.0,77,Breakfast on Pluto,en,False,"{""Drama"", ""Comedy""}",128,4.984987
19855,6.3,39,The War,en,False,"{""Drama""}",126,3.908596
599,8.2,533,Sunset Boulevard,en,False,"{""Drama""}",110,11.709777
14293,6.5,25,Poolhall Junkies,en,False,"{""Comedy"", ""Drama"", ""Thriller""}",99,6.670148
43978,7.3,14,The Apple,fa,False,"{""Drama""}",86,0.561987
9355,5.9,765,Mad Max Beyond Thunderdome,en,False,"{""Action"", ""Adventure"", ""Science Fiction""}",107,12.689648
19119,7.6,45,Night and the City,en,False,"{""Drama"", ""Thriller""}",101,11.80556
96393,6.1,4,What Alice Found,en,False,"{""Drama""}",96,0.28813
12107,4.7,338,Nutty Professor II: The Klumps,en,False,"{""Fantasy"", ""Comedy"", ""Romance"", ""Science Fiction""}",106,6.671316
11551,6.2,522,Small Soldiers,en,False,"{""Comedy"", ""Adventure"", ""Fantasy"", ""Science Fiction"", ""Action""}",110,10.03936
3784,6.6,115,Frankie and Johnny,en,False,"{""Drama"", ""Comedy"", ""Romance""}",118,6.889748
9825,5.5,251,Lake Placid,en,False,"{""Horror"", ""Comedy"", ""Action"", ""Science Fiction"", ""Thriller""}",82,13.787108
77771,7.3,10,Touki Bouki,wo,False,"{""Drama"", ""Romance""}",85,0.043903
680,8.3,8670,Pulp Fiction,en,False,"{""Thriller"", ""Crime""}",154,140.950236
14652,5.7,20,Bon voyage,fr,False,"{""Comedy"", ""Drama"", ""Foreign""}",114,2.445568
18395,4.3,28,Exit to Eden,en,False,"{""Thriller"", ""Comedy"", ""Crime"", ""Romance""}",113,4.322726
35066,5.9,8,Born Romantic,en,False,"{""Comedy"", ""Romance""}",96,1.427917
10192,6.0,2021,Shrek Forever After,en,False,"{""Comedy"", ""Adventure"", ""Fantasy"", ""Animation"", ""Family""}",93,11.803808
213917,6.0,2,Every Other Weekend,fr,False,"{""Drama""}",104,0.629807
